Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,BTC-USD,QQQ,BTC-USD,QQQ,BTC-USD,QQQ,BTC-USD,QQQ,BTC-USD,QQQ
Date,,,,,,,,,,
2023-03-08,21718.080078125,292.92230224609375,22268.896484375,293.52225627578247,21708.05078125,290.0306486883517,22216.44140625,291.8895516807796,22536575684,50876300.0
2023-03-09,20363.021484375,287.8471374511719,21802.716796875,296.0303201952484,20210.306640625,287.03077019784905,21720.080078125,293.4238760887134,30364664171,71456700.0
2023-03-10,20187.244140625,283.80474853515625,20370.595703125,289.5093848469245,19628.25390625,282.6540061346902,20367.001953125,288.0143622197032,39578257695,98593600.0
2023-03-11,20632.41015625,,20792.525390625,,20068.66015625,,20187.876953125,,30180288176,
2023-03-12,22163.94921875,,22185.03125,,20448.806640625,,20628.029296875,,29279035521,
2023-03-13,24197.533203125,285.90960693359375,24550.837890625,289.62744365354104,21918.19921875,280.50005440365516,22156.40625,282.01473751643863,49466362688,97123600.0
2023-03-14,24746.07421875,292.4797668457031,26514.716796875,293.0305552845539,24081.18359375,288.6242477737476,24201.765625,289.47009072779747,54622230164,73602500.0
2023-03-15,24375.9609375,294.01409912109375,25240.615234375,294.34850423078046,23964.91015625,288.41766857616227,24770.92578125,289.8634956768263,43655701450,83631500.0
2023-03-16,25052.7890625,301.76446533203125,25190.326171875,302.12837582908804,24225.111328125,292.3026723457045,24373.45703125,293.0993493840484,33866061747,98198100.0
2023-03-17,27423.9296875,300.33831787109375,27787.8125,304.0659994459681,24955.169921875,298.38105317289177,25055.123046875,301.6759681789605,50730261335,89923700.0
2023-03-18,26965.87890625,,27725.953125,,26636.26171875,,27448.1171875,,35723036817,
2023-03-19,28038.67578125,,28440.560546875,,26907.716796875,,26969.50390625,,37769448859,
2023-03-20,27767.236328125,301.40423583984375,28527.724609375,301.7292982650957,27242.880859375,297.5033364258872,28041.6015625,299.71976133007405,44774027664,56359500.0
2023-03-21,28175.81640625,305.708984375,28439.5625,306.162111661887,27439.646484375,301.82777615494865,27768.392578125,303.3448041041412,36102192830,49757000.0
2023-03-22,27307.4375,301.5519714355469,28803.3359375,310.54573536976596,26759.99609375,301.38452506652305,28158.720703125,305.64003775232334,33382021890,75791900.0
2023-03-23,28333.97265625,305.1278076171875,28729.84375,309.46214334329983,27183.36328125,302.42870442717185,27301.95703125,305.2952840480836,24220433689,74576000.0
2023-03-24,27493.28515625,306.2508239746094,28388.4375,306.34930769595155,27039.265625,302.3696153886497,28324.111328125,304.7042447535563,25980310960,57195200.0
2023-03-25,27494.70703125,,27791.826171875,,27196.234375,,27487.337890625,,13383005987,
2023-03-26,27994.330078125,,28178.14453125,,27445.046875,,27495.5234375,,13878363192,
2023-03-27,27139.888671875,304.152587890625,28037.92578125,308.03379627560577,26606.689453125,303.2955751364615,27994.068359375,306.9502048372789,18188895178,50287400.0
2023-03-28,27268.130859375,302.53704833984375,27460.71875,303.60094905524085,26677.818359375,300.22210980949194,27132.888671875,303.57139792771227,17783600385,48585900.0
2023-03-29,28348.44140625,308.05352783203125,28619.54296875,308.6741316499649,27259.662109375,305.42335690416667,27267.03125,306.24098830506574,20684945906,53274300.0
2023-03-30,28033.5625,310.9693298339844,29159.90234375,311.59979400949817,27720.16015625,308.1421615657209,28350.140625,310.53589322886523,22435349951,58354800.0
2023-03-31,28478.484375,316.14093017578125,28639.896484375,316.37736922951785,27583.71484375,310.89048007377795,28032.26171875,311.19585170859756,19001327598,62138100.0
2023-04-01,28411.03515625,,28802.45703125,,28297.171875,,28473.33203125,,10876469901,
2023-04-02,28199.30859375,,28518.958984375,,27884.087890625,,28462.845703125,,12284641999,
2023-04-03,27790.220703125,315.3725891113281,28475.623046875,315.63857930437644,27276.720703125,312.6833464904727,28183.080078125,314.01317720698313,19556501327,47126800.0
2023-04-04,28168.08984375,314.3087158203125,28433.7421875,316.83051206149645,27681.3046875,313.0871991587954,27795.2734375,315.8158833399434,15284538859,45875400.0
2023-04-05,28177.984375,311.20574951171875,28739.23828125,314.29887775103657,27843.763671875,309.383349816938,28169.7265625,313.3532116089617,17052315986,62795700.0
2023-04-06,28044.140625,313.303955078125,28178.384765625,313.79649393538483,27738.759765625,308.1520178709859,28175.2265625,309.5508113907797,13837809380,46916500.0
2023-04-07,27925.859375,,28111.59375,,27794.03125,,28038.966796875,,10861680497,
2023-04-08,27947.794921875,,28159.86328125,,27883.38671875,,27920.513671875,,9373255556,
2023-04-09,28333.05078125,,28532.830078125,,27828.48046875,,27952.3671875,,12175322951,
2023-04-10,29652.98046875,313.1265869140625,29771.46484375,313.1758588274401,28189.271484375,308.5755335751928,28336.02734375,310.3683818790446,19282400094,45134700.0
2023-04-11,30235.05859375,311.1170654296875,30509.083984375,313.14635307497167,29609.30078125,310.6048358667348,29653.6796875,313.087220757915,20121259843,40113600.0
2023-04-12,30139.052734375,308.3687438964844,30462.48046875,313.66846694332867,29725.57421875,307.90575615657303,30231.58203125,313.0774142873714,18651929926,62813300.0
2023-04-13,30399.06640625,314.4071960449219,30539.845703125,314.8800140008298,29878.623046875,308.9498583271097,29892.740234375,310.1319332790589,17487721001,54613800.0
2023-04-14,30485.69921875,313.8161315917969,31005.607421875,315.57939858888,30044.498046875,310.9002806845257,30409.5625,312.85074486493545,22659995079,56278300.0
2023-04-15,30318.49609375,,30601.740234375,,30245.8828125,,30490.75,,11940685378,
2023-04-16,30315.35546875,,30555.537109375,,30157.83203125,,30315.9765625,,12854816417,
2023-04-17,29445.044921875,314.0821533203125,30319.197265625,314.43679690552113,29275.37109375,311.32394793395235,30317.146484375,313.402447338998,17872186762,43007000.0
2023-04-18,30397.552734375,314.1018371582031,30470.302734375,316.6236635360586,29154.849609375,312.900071315091,29449.091796875,316.2000573099406,19480529496,46746900.0
2023-04-19,28822.6796875,313.9540710449219,30411.0546875,315.0179716794971,28669.8984375,311.5603397104011,30394.1875,311.6884046073576,24571565421,38960100.0
2023-04-20,28245.98828125,311.5603332519531,29076.400390625,314.50570557216747,28037.2578125,310.26988403768104,28823.68359375,310.979141091968,21340360360,62462100.0
2023-04-21,27276.91015625,311.8854064941406,28349.96875,312.66362622051224,27177.365234375,309.4128821446647,28249.23046875,311.195870207055,20759504330,59002300.0
2023-04-22,27817.5,,27872.142578125,,27169.5703125,,27265.89453125,,13125734602,
2023-04-23,27591.384765625,,27820.244140625,,27400.314453125,,27816.14453125,,12785446832,
2023-04-24,27525.33984375,311.2353210449219,27979.982421875,312.998588538131,27070.849609375,309.05827761526285,27591.73046875,311.65889725420544,17703288330,44043100.0
2023-04-25,28307.59765625,305.3641662597656,28371.078125,310.26986305873254,27207.931640625,305.26568255897564,27514.873046875,309.600017570026,17733373139,57121600.0
2023-04-26,28422.701171875,307.2161865234375,29995.837890625,310.2403823662954,27324.548828125,306.6940965295717,28300.05859375,308.7627657728427,31854242019,55400500.0
2023-04-27,29473.787109375,315.5696105957031,29871.546875,316.07197972213305,28402.88671875,310.3486813541132,28428.46484375,310.9890058345726,27153445027,65430400.0
2023-04-28,29340.26171875,317.74664306640625,29572.791015625,317.8352964470779,28929.609375,314.2003575286192,29481.013671875,315.3331908090026,17544464887,59712600.0
2023-04-29,29248.48828125,,29452.455078125,,29088.04296875,,29336.56640625,,10662634333,
2023-04-30,29268.806640625,,29952.029296875,,29114.021484375,,29245.515625,,14652199272,
2023-05-01,28091.568359375,317.38214111328125,29329.935546875,318.8006552031,27680.79296875,316.29854978603345,29227.103515625,317.283627344953,18655599976,41013400.0
2023-05-02,28680.537109375,314.6141052246094,28881.298828125,317.63830083039403,27924.123046875,312.87049854122097,28087.17578125,317.31320837049464,16432924527,56519400.0
2023-05-03,29006.30859375,312.5552673339844,29259.533203125,317.65796187829636,28178.388671875,312.4468931700833,28680.494140625,314.9785497134306,19122972518,59882100.0
2023-05-04,28847.7109375,311.4519958496094,29353.185546875,313.4812532864978,28694.0390625,310.41764633950567,29031.3046875,312.3286992751668,15548678514,50224500.0
2023-05-05,29534.384765625,318.07171630859375,29668.908203125,318.9287289988289,28845.509765625,311.4913751840581,28851.48046875,313.71766014926277,17936566518,51806100.0
2023-05-06,28904.623046875,,29820.126953125,,28468.966796875,,29538.859375,,15913866714,
2023-05-07,28454.978515625,,29157.517578125,,28441.3671875,,28901.623046875,,11301355486,
2023-05-08,27694.2734375,318.85980224609375,28663.271484375,319.2045854525881,27310.134765625,316.5251729134272,28450.45703125,317.6087643929014,19122903752,36465800.0
2023-05-09,27658.775390625,316.84039306640625,27821.400390625,318.0618797451931,27375.6015625,316.5251610002082,27695.068359375,317.1950065942407,14128593256,31768800.0
2023-05-10,27621.755859375,320.28814697265625,28322.6875,321.1451596791991,26883.669921875,316.80096383296683,27654.63671875,319.28334857559264,20656025026,60446600.0
2023-05-11,27000.7890625,321.3323059082031,27621.94140625,321.8740865308962,26781.826171875,319.28332778804366,27621.0859375,320.83976713768914,16724343943,44278500.0
2023-05-12,26804.990234375,320.1798095703125,27055.646484375,322.28789031728274,25878.4296875,318.12100074656803,26987.662109375,321.8642840511605,19313599897,48432800.0
2023-05-13,26784.078125,,27030.482421875,,26710.873046875,,26807.76953125,,9999171605,
2023-05-14,26930.638671875,,27150.9765625,,26661.35546875,,26788.974609375,,10014858959,
2023-05-15,27192.693359375,321.91351318359375,27646.34765625,322.1499221846566,26766.09765625,319.1257267766052,26931.384765625,320.6526150742884,14413231792,33375600.0
2023-05-16,27036.650390625,322.2779541015625,27299.3046875,323.99197930823243,26878.947265625,321.154951337069,27171.513671875,321.1943628539405,12732238816,40019200.0
2023-05-17,27398.802734375,326.17889404296875,27465.927734375,326.7600862265288,26600.14453125,322.15979061377,27035.470703125,323.34186571074235,15140006925,47486100.0
2023-05-18,26832.208984375,332.237060546875,27466.52734375,332.4537787882367,26415.1015625,326.5531744860479,27401.650390625,326.57286521265246,15222938600,64213500.0
2023-05-19,26890.12890625,331.48846435546875,27128.619140625,333.1630781955198,26700.2109375,330.42456373973573,26826.75390625,332.45382113909176,11258983301,61554900.0
2023-05-20,27129.5859375,,27155.158203125,,26843.27734375,,26888.841796875,,7044911360,
2023-05-21,26753.826171875,,27265.91796875,,26706.921875,,27118.423828125,,8647416921,
2023-05-22,26851.27734375,332.6015930175781,27045.734375,333.61622167513525,26549.734375,331.2224604202006,26749.892578125,331.23232081543864,11056770492,43015900.0
2023-05-23,27225.7265625,328.38543701171875,27434.68359375,332.0302359646383,26816.1796875,328.0308235242421,26855.9609375,330.8777120681583,13697203143,48216700.0
2023-05-24,26334.818359375,326.70098876953125,27224.603515625,327.9421961986423,26106.576171875,324.6421801379029,27224.603515625,326.42516823663806,16299104428,62891200.0
2023-05-25,26476.20703125,334.6505432128906,26591.51953125,335.921301657363,25890.59375,331.6460687396712,26329.4609375,334.07921146684254,13851122697,66862800.0
2023-05-26,26719.291015625,343.2010803222656,26916.669921875,344.03840241789624,26343.94921875,335.57658819638306,26474.181640625,335.67510198331377,12711619225,63007000.0
2023-05-27,26868.353515625,,26888.8828125,,26621.140625,,26720.181640625,,7892015141,
2023-05-28,28085.646484375,,28193.44921875,,26802.751953125,,26871.158203125,,14545229578,
2023-05-29,27745.884765625,,28432.0390625,,27563.876953125,,28075.591796875,,15181308984,
2023-05-30,27702.349609375,344.7574462890625,28044.759765625,348.6484845123787,27588.501953125,343.32907183940404,27745.123046875,347.44668871800235,13251081851,72652200.0
2023-05-31,27219.658203125,342.797119140625,27831.677734375,345.3681871194773,26866.453125,341.33922363986596,27700.529296875,343.17145341098654,15656371534,65105400.0
2023-06-01,26819.97265625,346.7572326660156,27346.10546875,348.0870635951362,26671.720703125,341.48706062620187,27218.412109375,342.54110104660214,14678970415,50488600.0
2023-06-02,27249.58984375,349.3577880859375,27303.861328125,350.52017251639904,26574.64453125,346.75719868113913,26824.556640625,348.52046605775655,14837415000,53372100.0
2023-06-03,27075.12890625,,27317.052734375,,26958.00390625,,27252.32421875,,8385597470,
2023-06-04,27119.06640625,,27407.01953125,,26968.224609375,,27075.123046875,,9360912318,
2023-06-05,25760.09765625,349.6040344238281,27129.982421875,352.16524219770247,25445.16796875,348.56971496812054,27123.109375,349.1410467490809,21513292646,47266200.0
2023-06-06,27238.783203125,349.5449523925781,27313.8203125,350.5103393193497,25434.8671875,347.6634504592224,25732.109375,348.9933113093328,21929670693,41390400.0
2023-06-07,26345.998046875,343.6147766113281,27332.181640625,351.79090868940256,26146.98828125,342.984312515711,27235.650390625,349.83061387979916,19530045082,69225900.0
2023-06-08,26508.216796875,347.8801574707031,26797.513671875,348.34314515722576,26246.6640625,343.6837472279017,26347.654296875,343.9102958419939,11904824295,47153900.0
2023-06-09,26480.375,349.21002197265625,26770.2890625,352.3228709099733,26339.314453125,347.7619566452047,26505.923828125,349.33808687528955,11015551640,53196900.0
2023-06-10,25851.240234375,,26531.044921875,,25501.8359375,,26481.76171875,,19872933189,
2023-06-11,25940.16796875,,26203.439453125,,25668.986328125,,25854.03125,,10732609603,
2023-06-12,25902.5,355.110595703125,26087.919921875,355.20910947037356,25675.197265625,349.8995571183223,25934.28515625,350.8747742710666,11677889997,44606500.0
2023-06-13,25918.728515625,357.8393249511719,26376.3515625,358.6766169230933,25728.365234375,354.6575132464421,25902.94140625,357.86887607886104,14143474486,57097800.0
2023-06-14,25124.67578125,360.4399108886719,26041.80078125,360.725591828361,24902.15234375,355.0417045350891,25920.2578125,357.84915182496474,14265717766,69525600.0
2023-06-15,25576.39453125,364.7348327636719,25735.30859375,366.22227946055284,24797.16796875,358.54854679135525,25121.673828125,359.1691204117541,15837384409,71138800.0
2023-06-16,26327.462890625,362.43963623046875,26463.173828125,367.2862318124941,25245.357421875,361.99636929631725,25575.283203125,367.1581668996772,16324646965,80932000.0
2023-06-17,26510.67578125,,26769.39453125,,26174.4921875,,26328.6796875,,11090276850,
2023-06-18,26336.212890625,,26675.92578125,,26325.890625,,26510.45703125,,9565695129,
2023-06-19,26851.029296875,,26984.611328125,,26312.83203125,,26335.44140625,,12826986222,
2023-06-20,28327.48828125,361.92071533203125,28388.96875,363.32145745276216,26668.791015625,358.9515851583877,26841.6640625,360.9836260479791,22211859147,49204700.0
2023-06-21,30027.296875,356.9886474609375,30737.330078125,361.2105623576609,28283.41015625,356.0614017968672,28311.310546875,360.7765311913546,33346760979,53378300.0
2023-06-22,29912.28125,361.20068359375,30495.998046875,361.3584857267549,29679.158203125,355.33141959680887,29995.935546875,355.7358590582589,20653160491,47603000.0
2023-06-23,30695.46875,357.6199035644531,31389.5390625,359.92814333102757,29845.21484375,355.9232448338833,29896.3828125,357.2943652043747,24115570085,48922900.0
2023-06-24,30548.6953125,,30804.1484375,,30290.146484375,,30708.73828125,,12147822496,
2023-06-25,30480.26171875,,31041.271484375,,30327.943359375,,30545.150390625,,12703464114,
2023-06-26,30271.130859375,352.8258972167969,30636.029296875,359.8887320632771,29955.744140625,352.73712222431004,30480.5234375,357.0872774766993,16493186997,52685500.0
2023-06-27,30688.1640625,358.8924255371094,31006.787109375,359.62240341803783,30236.650390625,353.64464649084545,30274.3203125,354.37459426835187,16428827944,49428100.0
2023-06-28,30086.24609375,359.5928039550781,30703.279296875,361.54591393435317,29921.822265625,356.9886171781495,30696.560546875,357.0675483490136,14571500779,46498000.0
2023-06-29,30445.3515625,358.87274169921875,30796.25,359.938101905687,30057.203125,357.22542208298944,30086.1875,359.29689895576405,13180860821,46151000.0
2023-06-30,30477.251953125,364.40655517578125,31256.86328125,365.4620111555699,29600.275390625,362.24627360875263,30441.353515625,362.5619079588306,26387306197,58712500.0
2023-07-01,30590.078125,,30641.2890625,,30328.865234375,,30471.84765625,,9086606733,
2023-07-02,30620.76953125,,30766.140625,,30264.01953125,,30587.26953125,,10533418042,
2023-07-03,31156.439453125,365.2647705078125,31375.61328125,365.896069358153,30586.513671875,363.9626771182446,30624.515625,365.0477549428845,15271884873,19432900.0
2023-07-04,30777.58203125,,31325.197265625,,30659.35546875,,31156.865234375,,12810828427,
2023-07-05,30514.166015625,365.2548522949219,30877.330078125,366.96138494416846,30225.61328125,363.6568424666905,30778.724609375,363.6963080473704,12481622280,34460900.0
2023-07-06,29909.337890625,362.4731140136719,31460.052734375,362.91701900964404,29892.2265625,359.5730109686453,30507.150390625,361.53602472711174,21129219509,49374700.0
2023-07-07,30342.265625,361.26971435546875,30434.64453125,365.45219340408136,29777.28515625,361.0428549723646,29907.998046875,362.2462994466687,13384770155,47133700.0
2023-07-08,30292.541015625,,30374.4375,,30080.16015625,,30346.921875,,7509378699,
2023-07-09,30171.234375,,30427.58984375,,30085.591796875,,30291.611328125,,7903327692,
2023-07-10,30414.470703125,361.38812255859375,31026.083984375,362.06876099300507,29985.39453125,358.47817500165553,30172.423828125,360.9935569699237,14828209155,48498800.0
2023-07-11,30620.951171875,363.1734924316406,30788.314453125,363.6272412355535,30358.09765625,359.67165224635716,30417.6328125,361.8122159164849,12151839152,38214100.0
2023-07-12,30391.646484375,367.7604064941406,30959.96484375,369.11180918523524,30228.8359375,365.2745865569618,30622.24609375,367.2869098148163,14805659717,61975400.0
2023-07-13,31476.048828125,374.0045166015625,31814.515625,374.8331132766442,30268.3515625,370.36459150180497,30387.48828125,370.94658094846636,23686079548,46960000.0
2023-07-14,30334.068359375,373.92559814453125,31582.25390625,377.66414187905843,29966.38671875,373.04766200254113,31474.720703125,374.4385303185598,20917902660,55148500.0
2023-07-15,30295.806640625,,30407.78125,,30263.462890625,,30331.783203125,,8011667756,
2023-07-16,30249.1328125,,30437.560546875,,30089.669921875,,30297.47265625,,8516564470,
2023-07-17,30145.888671875,377.4175109863281,30336.400390625,378.2954470732444,29685.783203125,374.1623079681342,30249.626953125,374.64564844994493,13240156074,40868900.0
2023-07-18,29856.5625,380.50506591796875,30233.65625,381.8762165085759,29556.427734375,374.8429737890912,30147.0703125,376.7763659617825,13138897269,55262000.0
2023-07-19,29913.923828125,380.41632080078125,30184.181640625,382.71471712581587,29794.26953125,379.0846356897065,29862.046875,381.57045592462543,12128602812,54093000.0
2023-07-20,29792.015625,371.64697265625,30195.53125,378.88735737749994,29638.095703125,370.62107814186857,29915.25,377.41755780401854,14655207121,71941700.0
2023-07-21,29908.744140625,370.53228759765625,30045.998046875,374.76407595135635,29733.8515625,370.0982564791526,29805.111328125,374.0340981047344,10972789818,60499600.0
2023-07-22,29771.802734375,,29991.615234375,,29664.12109375,,29908.697265625,,7873300598,
2023-07-23,30084.5390625,,30330.640625,,29741.52734375,,29790.111328125,,9220145050,
2023-07-24,29176.916015625,371.1241149902344,30093.39453125,372.45576977576314,28934.294921875,369.2597501250258,30081.662109375,371.5088065650665,15395817395,40380100.0
2023-07-25,29227.390625,373.6395263671875,29353.16015625,375.306593566621,29062.43359375,371.8146269360622,29178.970703125,371.83437477966123,10266772793,38894400.0
2023-07-26,29354.97265625,372.3966064453125,29675.552734375,374.09326526156514,29113.912109375,370.0883665621699,29225.759765625,372.5939042555309,13497554655,47075700.0
2023-07-27,29210.689453125,371.50885009765625,29560.966796875,379.48905634201355,29099.3515625,370.2166306378995,29353.798828125,377.87132858848736,10770779217,63940200.0
2023-07-28,29319.24609375,378.2757263183594,29521.513671875,379.3015905938838,29125.845703125,375.05995880358086,29212.1640625,375.5728909413431,11218474952,56902900.0
2023-07-29,29356.91796875,,29396.84375,,29264.166015625,,29319.4453125,,6481775959,
2023-07-30,29275.30859375,,29443.169921875,,29059.501953125,,29357.09375,,8678454527,
2023-07-31,29230.111328125,378.4730224609375,29489.873046875,379.6567491489458,29131.578125,377.1512113845997,29278.314453125,378.581545290658,11656781982,44019900.0
2023-08-01,29675.732421875,377.5950927734375,29675.732421875,378.35463212023797,28657.0234375,375.52358625085094,29230.873046875,377.12159610720056,18272392391,41060600.0
2023-08-02,29151.958984375,369.30914306640625,29987.998046875,374.1130471586534,28946.509765625,368.0662329764157,29704.146484375,374.1130471586534,19212655598,72687100.0
2023-08-03,29178.6796875,368.7172546386719,29375.70703125,370.84794460388196,28959.48828125,366.7246490610686,29161.8125,366.89235521396967,12780357746,47666400.0
2023-08-04,29074.091796875,366.99102783203125,29302.078125,372.96878474421396,28885.3359375,366.4879394442443,29174.3828125,370.65067073622384,12036639988,61702800.0
2023-08-05,29042.126953125,,29102.46484375,,28957.796875,,29075.388671875,,6598366353,
2023-08-06,29041.85546875,,29160.822265625,,28963.833984375,,29043.701171875,,7269806994,
2023-08-07,29180.578125,370.0982360839844,29244.28125,370.19688498792084,28724.140625,366.46818520510647,29038.513671875,368.80601672164784,13618163710,37230400.0
2023-08-08,29765.4921875,366.9515686035156,30176.796875,367.6026153215132,29113.814453125,363.8147317741457,29180.01953125,367.58289757978815,17570561357,44726500.0
2023-08-09,29561.494140625,362.9171142578125,30093.435546875,367.39551055970287,29376.80078125,362.15757472893176,29766.6953125,367.2376782997876,18379521213,51150900.0
2023-08-10,29429.591796875,363.5877990722656,29688.564453125,369.2794825878132,29354.447265625,362.05884642614507,29563.97265625,365.9355045057299,11865344789,72035300.0
2023-08-11,29397.71484375,361.26971435546875,29517.7734375,363.0058388701163,29253.517578125,359.74076158637894,29424.90234375,361.0231071279755,10195168197,48707200.0
2023-08-12,29415.96484375,,29465.11328125,,29357.587890625,,29399.787109375,,6194358008,
2023-08-13,29282.9140625,,29441.43359375,,29265.806640625,,29416.59375,,7329897180,
2023-08-14,29408.443359375,365.3239440917969,29660.25390625,365.4423107416153,29124.10546875,359.75062690442974,29283.263671875,360.4707007252985,14013695304,42130800.0
2023-08-15,29170.34765625,361.447265625,29439.12109375,365.1463737425239,29088.853515625,360.7764711410906,29408.048828125,364.3473386939933,12640195779,45539900.0
2023-08-16,28701.779296875,357.6199035644531,29221.9765625,362.44352471547694,28701.779296875,357.5212546643258,29169.07421875,360.9046982044273,14949271904,53190500.0
2023-08-17,26664.55078125,353.7136535644531,28745.947265625,359.36590186841727,25409.111328125,353.29937029391687,28699.802734375,359.02064574069016,31120851211,62604300.0
2023-08-18,26049.556640625,353.269775390625,26808.1953125,354.53240313780424,25668.921875,349.8961754158226,26636.078125,350.4387293553932,24026236529,61191400.0
2023-08-19,26096.205078125,,26249.44921875,,25802.408203125,,26047.83203125,,10631443812,
2023-08-20,26189.583984375,,26260.681640625,,26004.314453125,,26096.861328125,,9036580420,
2023-08-21,26124.140625,358.9614562988281,26220.201171875,359.64209462081556,25846.087890625,354.27591921166766,26188.69140625,354.73954198021823,13371557893,50696500.0
2023-08-22,26031.65625,358.44854736328125,26135.5078125,361.5853841180368,25520.728515625,357.7580350748359,26130.748046875,361.57551019569786,14503820706,44530200.0
2023-08-23,26431.640625,364.1007385253906,26786.8984375,365.19569020312446,25804.998046875,359.4152014859406,26040.474609375,359.63221703716766,16985265785,51770600.0
2023-08-24,26162.373046875,356.31787109375,26554.91015625,367.68152190628336,25914.92578125,356.11072944055127,26431.51953125,367.5829030927564,12871532023,66842500.0
2023-08-25,26047.66796875,359.0798645019531,26248.103515625,360.77652354242707,25786.8125,353.71368847177615,26163.6796875,357.15634606350875,12406045118,69960500.0
2023-08-26,26008.462890625,,26107.384765625,,25983.87890625,,26047.234375,,6034817316,
2023-08-27,26089.693359375,,26165.373046875,,25965.09765625,,26008.2421875,,6913768611,
2023-08-28,26106.150390625,361.78265380859375,26198.578125,362.7197431518391,25880.599609375,359.3067077678201,26089.615234375,362.00951317737196,11002805166,40910000.0
2023-08-29,27727.392578125,369.68389892578125,28089.337890625,370.0390289364028,25912.62890625,361.2598189128703,26102.486328125,361.5853271611411,29368391712,58492400.0
2023-08-30,27297.265625,371.7455749511719,27760.16015625,372.3275944840184,27069.20703125,368.78628829776625,27726.083984375,369.79246502611335,16343655235,41731500.0
2023-08-31,25931.47265625,372.8602600097656,27456.078125,374.56679288853866,25752.9296875,371.75546442947723,27301.9296875,371.8245216791007,20181001451,35730700.0
2023-09-01,25800.724609375,372.4656677246094,26125.869140625,375.66168758152264,25362.609375,370.9761505205548,25934.021484375,375.2375303987189,17202862221,39801200.0
2023-09-02,25868.798828125,,25970.28515625,,25753.09375,,25800.91015625,,10100387473,
2023-09-03,25969.56640625,,26087.1484375,,25817.03125,,25869.47265625,,8962524523,
2023-09-04,25812.416015625,,26081.525390625,,25657.025390625,,25968.169921875,,10680635106,
2023-09-05,25779.982421875,372.9391784667969,25858.375,374.162340659925,25589.98828125,370.7295572781328,25814.95703125,371.6568028449947,11094740040,32344200.0
2023-09-06,25753.236328125,369.6543884277344,25953.015625,372.50518264573924,25404.359375,367.6420949715913,25783.931640625,372.1599264800972,12752705327,42998700.0
2023-09-07,26240.1953125,367.0107421875,26409.302734375,367.79002946457575,25608.201171875,364.1402304130357,25748.3125,365.18584266172996,11088307100,52060700.0
2023-09-08,25905.654296875,367.52362060546875,26414.005859375,369.7628331961545,25677.48046875,366.5569396698899,26245.208984375,366.961379080998,10817356400,35800100.0
2023-09-09,25895.677734375,,25921.9765625,,25810.494140625,,25905.42578125,,5481314132,
2023-09-10,25832.2265625,,25978.130859375,,25640.26171875,,25895.2109375,,7899553047,
2023-09-11,25162.654296875,371.8540954589844,25883.947265625,372.36702763847194,24930.296875,368.58901828006657,25831.71484375,370.5618760366777,14600006467,39936600.0
2023-09-12,25833.34375,367.7308044433594,26451.939453125,371.83435190463865,25133.078125,367.4447316595532,25160.658203125,370.17712862553594,18657279324,41391000.0
2023-09-13,26228.32421875,369.1315612792969,26376.11328125,370.73944525092963,25781.123046875,366.83319511906717,25837.5546875,367.96758236730795,13072077070,46300700.0
2023-09-14,26539.673828125,372.1500549316406,26774.623046875,373.1364839235268,26171.451171875,368.8159502259416,26228.27734375,370.8874270261634,13811359124,48039400.0
2023-09-15,26608.693359375,365.7777099609375,26840.498046875,371.21294301075363,26240.701171875,364.8405904339271,26533.818359375,370.80850353611874,11479735788,69811200.0
2023-09-16,26568.28125,,26754.76953125,,26473.890625,,26606.19921875,,7402031417,
2023-09-17,26534.1875,,26617.998046875,,26445.07421875,,26567.927734375,,6774210670,
2023-09-18,26754.28125,366.1590270996094,27414.734375,367.2753101741804,26415.515625,364.5488155953697,26532.994140625,364.83530252573723,15615339655,36903500.0
2023-09-19,27211.1171875,365.37860107421875,27488.763671875,366.17876269516546,26681.60546875,362.34587336929843,26760.8515625,364.8352918762419,13807690550,37621700.0
2023-09-20,27132.0078125,360.1133117675781,27379.505859375,366.80109118052854,26864.08203125,360.03426634445253,27210.228515625,366.445477217451,13281116604,45514200.0
2023-09-21,26567.6328125,353.5143737792969,27152.939453125,357.2089782284347,26389.30078125,353.3464550275593,27129.83984375,356.41867480351533,13371443708,69734800.0
2023-09-22,26579.568359375,353.5638122558594,26726.078125,357.40655932872374,26495.533203125,353.24769086125485,26564.056640625,355.2629270681144,10578746709,51589700.0
2023-09-23,26579.390625,,26634.185546875,,26520.51953125,,26578.556640625,,7404700301,
2023-09-24,26256.826171875,,26716.05859375,,26221.05078125,,26579.373046875,,8192867686,
2023-09-25,26298.48046875,355.2431640625,26421.5078125,355.3320977025268,26011.46875,351.6078583281686,26253.775390625,352.5957151133889,11997833257,39168000.0
2023-09-26,26217.25,349.90875244140625,26389.884765625,353.1983325030222,26090.712890625,348.9208956308064,26294.7578125,352.6549931689939,9985498161,53657700.0
2023-09-27,26352.716796875,350.7287292480469,26817.841796875,352.6451740842249,26111.46484375,347.093392871451,26209.498046875,351.06459698313984,11718380997,56066000.0
2023-09-28,27021.546875,353.66265869140625,27259.5,355.79643321470763,26327.322265625,348.9505619806573,26355.8125,349.8099926608064,14079002707,56453300.0
2023-09-29,26911.720703125,353.9194030761719,27225.9375,358.5425952657727,26721.763671875,352.6845822220357,27024.841796875,357.1497137246679,10396435377,64829600.0
2023-09-30,26967.916015625,,27091.794921875,,26888.96875,,26911.689453125,,5331172801,
